Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6lu7_idAAAXgen3,-8.3,5.114,2.73
6lu7_idAAAXgen3,-8.0,43.747,39.035
6lu7_idAAAXgen3,-7.9,16.766,13.175
6lu7_idAAAXgen3,-7.9,22.582,15.283
6lu7_idAAAWgen3,-11.5,0.0,0.0
6lu7_idAAAWgen3,-11.3,7.76,1.567
6lu7_idAAAWgen3,-11.1,6.795,1.783
6lu7_idAAAWgen3,-10.6,5.665,1.889
6lu7_idAAAWgen3,-10.4,5.482,2.733
6lu7_idAAAWgen3,-10.3,5.529,1.769
6lu7_idAAAWgen3,-10.2,33.038,31.519
6lu7_idAAAWgen3,-9.8,27.676,23.499
6lu7_idAAAWgen3,-9.8,32.993,31.655
6lu7_idAAAVgen3,-9.8,0.0,0.0
6lu7_idAAAVgen3,-9.5,5.843,2.791
6lu7_idAAAVgen3,-9.3,10.891,3.466
6lu7_idAAAVgen3,-9.2,7.426,3.202
6lu7_idAAAVgen3,-9.2,8.118,2.436
6lu7_idAAAVgen3,-9.1,16.453,8.158
6lu7_idAAAVgen3,-9.0,25.596,21.036
6lu7_idAAAVgen3,-8.9,42.467,35.935
6lu7_idAAAVgen3,-8.9,25.71,21.805
